"unique_NM","gene","code"
"NM_009236","Sox18",0
"NM_011443","Sox2",0
"NM_177753","Sox21",0
"NR_015580","Sox2ot",0
"NM_009237","Sox3",0
"NM_173384","Sox30",0
"NM_009238","Sox4",0
"NM_001243163","Sox5",99
"NM_001113559","Sox5",39
"NM_011444","Sox5",31
"NR_040519","Sox5os3",0
"NM_001277326","Sox6",1
"NM_011445","Sox6",1
"NM_001277328","Sox6",9
"NM_001025559","Sox6",9
"NM_001025560","Sox6",0
"NM_001277327","Sox6",9
"NM_011446","Sox7",0
"NM_011447","Sox8",0
"NM_011448","Sox9",0
"NM_013672","Sp1",0
"NM_013673","Sp100",1010101
"NM_175397","Sp110",11
"NM_030194","Sp110",11
"NM_001013817","Sp140",1011
"NM_001080964","Sp2",0
"NM_030220","Sp2",0
"NM_001098425","Sp3",1
"NM_001018042","Sp3",11
"NR_045269","Sp3os",1
"NM_009239","Sp4",0
"NM_001166385","Sp4",0
"NM_022435","Sp5",0
"NM_031183","Sp6",0
"NM_130458","Sp7",0
"NM_177082","Sp8",0
"NM_001005343","Sp9",0
"NM_011449","Spa17",110
"NM_001290443","Spaca1",0
"NM_026293","Spaca1",0
"NM_029367","Spaca3",0
"NM_027055","Spaca4",0
"NM_001085393","Spaca5",0
"NM_001162909","Spaca6",1
"NM_024279","Spaca7",1
"NM_012031","Spag1",0
"NM_153115","Spag11a",0
"NM_001286493","Spag11b",9
"NM_001039563","Spag11b",0
"NM_001034905","Spag11b",4
"NM_001271533","Spag16",0
"NM_029160","Spag16",0
"NM_025728","Spag16",0
"NM_028892","Spag17",0
"NM_139151","Spag4",0
"NM_017407","Spag5",0
"NM_015773","Spag6",0
"NM_001167669","Spag7",9
"NM_172561","Spag7",2
"NM_001290462","Spag8",0
"NM_001007463","Spag8",0
"NM_001199204","Spag9",919
"NM_027569","Spag9",999
"NM_001199203","Spag9",199
"NM_001025428","Spag9",991
"NM_001025430","Spag9",999
"NM_001199205","Spag9",919
"NM_001025429","Spag9",990
"NM_001079875","Spam1",0
"NM_009241","Spam1",0
"NM_009242","Sparc",0
"NM_001290817","Sparc",0
"NM_010097","Sparcl1",0
"NM_016962","Spast",101
"NM_001162870","Spast",101
"NM_027617","Spata1",0
"NM_001033272","Spata13",0
"NM_029150","Spata16",0
"NM_027583","Spata16",0
"NM_028848","Spata17",1
"NM_029067","Spata17",0
"NM_178387","Spata18",0
"NM_029299","Spata19",0
"NM_170756","Spata2",0
"NM_144827","Spata20",0
"NM_177867","Spata21",0
"NM_001045531","Spata22",0
"NM_029485","Spata24",0
"NM_027733","Spata24",1
"NM_029370","Spata25",0
"NM_030176","Spata2l",0
"NM_027029","Spata3",0
"NM_027300","Spata3",0
"NM_028647","Spata3",0
"NM_001122732","Spata3",0
"NM_030047","Spata31",0
"NM_028157","Spata31d1a",0
"NM_001167593","Spata31d1b",0
"NM_001083890","Spata31d1c",0
"NM_177711","Spata31d1d",0
"NM_177801","Spata32",0
"NM_177279","Spata33",0
"NM_133711","Spata4",0
"NM_029336","Spata45",0
"NM_001163511","Spata5",0
"NM_021343","Spata5",0
"NM_001033256","Spata5l1",0
"NM_026470","Spata6",110
"NM_001289574","Spata7",11
"NM_001289573","Spata7",9100
"NM_178914","Spata7",110
"NM_001289572","Spata7",919
"NM_029343","Spata9",0
"NM_028852","Spatc1",0
"NM_029661","Spatc1l",0
"NM_027649","Spats1",0
"NM_139140","Spats2",0
"NM_144882","Spats2l",1
"NM_001164566","Spats2l",1
"NM_026282","Spc24",0
"NM_001199123","Spc25",30
"NM_025565","Spc25",9
"NM_001199124","Spc25",91
"NM_026911","Spcs1",0
"NM_025668","Spcs2",0
"NM_029701","Spcs3",0
"NM_013891","Spdef",0
"NM_027411","Spdl1",0
"NM_029254","Spdya",0
"NM_001142631","Spdya",0
"NM_029048","Spdyb",0
"NM_001281818","Specc1",0
"NM_001029936","Specc1",0
"NM_153406","Specc1l",0
"NM_001145826","Specc1l",0
"NR_001586","Speer1-ps1",0
"NM_173069","Speer2",0
"NM_027650","Speer3",0
"NM_029376","Speer4a",0
"NM_028561","Speer4b",0
"NM_001281511","Speer4c",0
"NM_025759","Speer4d",0
"NM_001122661","Speer4e",0
"NM_027609","Speer4f",0
"NR_001582","Speer5-ps1",0
"NR_027506","Speer5-ps1",0
"NR_001581","Speer6-ps1",0
"NR_001585","Speer7-ps1",0
"NR_001584","Speer8-ps1",0
"NR_001583","Speer9-ps1",0
"NM_027641","Spef1",0
"NM_177123","Spef2",0
"NM_007463","Speg",0
"NM_001085371","Speg",0
"NM_001085370","Speg",0
"NM_001173477","Speg",0
"NM_028855","Spem1",0
"NM_019763","Spen",11
"NM_001164139","Spert",10
"NM_026457","Spert",9
"NM_001164140","Spert",90
"NM_001164141","Spert",1
"NM_025721","Spesp1",0
"NM_145531","Spg11",0
"NM_001144988","Spg20",9
"NM_144895","Spg20",1
"NM_001144987","Spg20",1
"NM_138584","Spg21",11
"NM_153176","Spg7",11
"NM_001172475","Sphk1",0
"NM_001172473","Sphk1",9
"NM_001172472","Sphk1",3
"NM_025367","Sphk1",0
"NM_011451","Sphk1",0
"NM_020011","Sphk2",0
"NM_001172561","Sphk2",9
"NM_203280","Sphk2",1
"NM_172430","Sphkap",0
"NM_011355","Spi1",0
"NM_019866","Spib",11
"NM_011461","Spic",0
"NM_144550","Spice1",0
"NM_146068","Spidr",1
"NM_146043","Spin1",91
"NM_001283030","Spin1",9
"NM_001283028","Spin1",30
"NM_001283029","Spin1",0
"NM_011462","Spin1",0
"NM_029106_1","Spin2-ps1",0
"NM_029106","Spin2-ps1",0
"NM_001005370","Spin2c",0
"NM_001243002","Spin2d",0
"NM_178753","Spin4",0
"NM_177829","Spink10",0
"NM_001048217","Spink11",0
"NM_030061","Spink12",0
"NM_001168423","Spink13",0
"NM_001039218","Spink14",0
"NM_001289767","Spink2",0
"NM_183284","Spink2",0
"NM_001289768","Spink2",0
"NM_001289764","Spink2",0
"NM_009258","Spink3",1
"NM_011463","Spink4",0
"NM_001081180","Spink5",1
"NM_001013797","Spink6",1
"NM_001001803","Spink7",0
"NM_183136","Spink8",1
"NM_183123","Spinkl",0
"NM_016907","Spint1",1
"NM_011464","Spint2",11
"NM_001082548","Spint2",91
"NM_001177401","Spint3",0
"NM_030058","Spint4",0
"NM_001040055","Spint5",0
"NM_194355","Spire1",1
"NM_176832","Spire1",9
"NM_172287","Spire2",1
"NR_110337","Spn",0
"NM_001037810","Spn",0
"NM_009259","Spn",0
"NR_033583","Spn-ps",0
"NM_023712","Spns1",201
"NR_045537","Spns1",11
"NM_153060","Spns2",0
"NM_001276383","Spns2",0
"NM_029932","Spns3",11
"NM_012046","Spo11",91
"NM_001083959","Spo11",29
"NM_001083960","Spo11",99
"NM_001166465","Spock1",0
"NM_001166464","Spock1",0
"NM_009262","Spock1",0
"NM_001166466","Spock1",0
"NM_001166463","Spock1",0
"NM_052994","Spock2",0
"NM_001252621","Spock3",0
"NM_001252620","Spock3",0
"NM_023689","Spock3",0
"NM_145584","Spon1",0
"NM_133903","Spon2",0
"NM_025287","Spop",1
"NM_001165998","Spopl",190
"NM_001165997","Spopl",111
"NM_029773","Spopl",911
"NM_001204203","Spp1",9
"NM_009263","Spp1",9
"NM_001204202","Spp1",3
"NM_001204201","Spp1",3
"NM_001204233","Spp1",0
"NM_029269","Spp2",0
"NM_023220","Sppl2a",11
"NM_175195","Sppl2b",1
"NM_001082535","Sppl2c",0
"NM_199019","Sppl2c",0
"NM_029012","Sppl3",111
"NM_011467","Spr",0
"NM_033524","Spred1",1
"NM_001277256","Spred1",0
"NM_033523","Spred2",1
"NM_182927","Spred3",0
"NM_183147","Sprn",0
"NM_009264","Sprr1a",0
"NM_009265","Sprr1b",0
"NM_011468","Sprr2a1",0
"NM_011468_1","Sprr2a1",0
"NM_001164787","Sprr2a2",0
"NM_001164787_1","Sprr2a2",0
"NM_011469","Sprr2b",0
"NM_011470","Sprr2d",0
"NM_011471","Sprr2e",0
"NM_011472","Sprr2f",0
"NR_003548","Sprr2g",0
"NM_011474","Sprr2h",0
"NM_011475","Sprr2i",0
"NR_003185","Sprr2j-ps",0
"NM_011477","Sprr2k",0
"NM_001204427","Sprr3",9
"NM_011478","Sprr3",2
"NM_173070","Sprr4",0
"NM_001111141","Sprtn",0
"NM_011896","Spry1",1
"NM_011897","Spry2",0
"NM_001030293","Spry3",0
"NM_011898","Spry4",0
"NM_001033277","Spryd3",0
"NM_025716","Spryd4",0
"NM_025697","Spryd7",1
"NM_029035","Spsb1",0
"NM_013539","Spsb2",0
"NM_001163751","Spsb3",91
"NM_001163750","Spsb3",31
"NM_027141","Spsb3",1
"NM_145134","Spsb4",0
"NM_009267","Spt1",0
"NM_011465","Spta1",0
"NM_001177667","Sptan1",9111
"NM_001076554","Sptan1",1019
"NM_001177668","Sptan1",9119
"NM_013675","Sptb",0
"NM_175836","Sptbn1",1
"NM_009260","Sptbn1",1
"NM_021287","Sptbn2",0
"NM_001199235","Sptbn4",0
"NM_001199236","Sptbn4",0
"NM_001199234","Sptbn4",0
"NM_032610","Sptbn4",0
"NM_009269","Sptlc1",1
"NM_011479","Sptlc2",0
"NM_175467","Sptlc3",0
"NM_134054","Sptssa",0
"NM_001286959","Sptssb",99
"NM_001164210","Sptssb",41
"NM_133675","Sptssb",49
"NM_175318","Spty2d1",0
"NM_030237","Spz1",0
"NM_009270","Sqle",1
"NM_001162503","Sqrdl",1
"NR_027888","Sqrdl",1
"NM_021507","Sqrdl",1
"NM_001290769","Sqstm1",91
"NM_011018","Sqstm1",31
"NM_025291","Sra1",991
"NR_028355","Sra1",430
"NM_001164406","Sra1",900
"NM_030133","Srbd1",11
"NM_009271","Src",1
"NM_001025395","Src",9
"NM_018873","Srcin1",0
"NM_001160366","Srcrb4d",0
"NM_175283","Srd5a1",0
"NM_053188","Srd5a2",0
"NM_020611","Srd5a3",0
"NM_011480","Srebf1",11
"NM_033218","Srebf2",0
"NM_172592","Srek1",1
"NM_026075","Srek1ip1",0
"NM_020493","Srf",11
"NM_026040","Srfbp1",0
"NM_001081037","Srgap1",0
"NM_001242411","Srgap1",0
"NM_001081011","Srgap2",0
"NM_080448","Srgap3",0
"NM_011157","Srgn",1
"NM_025618","Sri",0
"NM_001080974","Sri",0
"NM_175347","Srl",0
"NM_009272","Srm",1
"NM_011481","Srms",0
"NM_009273","Srp14",1
"NM_025527","Srp19",1001
"NM_011899","Srp54a",1
"NM_001100109_1","Srp54b",0
"NM_001100109","Srp54b",0
"NM_001100110","Srp54c",0
"NM_146032","Srp68",1
"NM_025691","Srp72",1
"NM_012058","Srp9",1
"NM_016795","Srpk1",11
"NM_009274","Srpk2",0
"NM_019684","Srpk3",0
"NM_026130","Srpr",0
"NM_009275","Srprb",0
"NM_016911","Srpx",0
"NM_026838","Srpx2",1
"NM_001083895","Srpx2",9
"NM_001163311","Srr",9
"NM_013761","Srr",1
"NM_027323","Srrd",0
"NM_001130477","Srrm1",91
"NM_016799","Srrm1",21
"NM_175229","Srrm2",1
"NM_021403","Srrm3",0
"NM_026886","Srrm4",0
"NR_015595","Srrm4os",0
"NM_001109910","Srrt",901
"NM_001109909","Srrt",291
"NM_031405","Srrt",221
"NM_001078167","Srsf1",4
"NM_173374","Srsf1",9
"NM_001284196","Srsf10",19
"NM_001284195","Srsf10",0
"NM_001080387","Srsf10",0
"NM_010178","Srsf10",91
"NM_001093752","Srsf11",1
"NM_026989","Srsf11",0
"NM_001093753","Srsf11",0
"NM_177774","Srsf12",0
"NM_011358","Srsf2",0
"NM_013663","Srsf3",9
"NR_036613","Srsf3",1
"NM_020587","Srsf4",1
"NM_009159","Srsf5",9
"NM_001079694","Srsf5",90
"NM_001079695","Srsf5",33
"NM_026499","Srsf6",0
"NM_001195487","Srsf7",399
"NM_001195486","Srsf7",9919
"NM_146083","Srsf7",3019
"NM_001195485","Srsf7",319
"NR_036615","Srsf7",311
"NM_025573","Srsf9",9
"NR_036616","Srsf9",1
"NM_029688","Srxn1",0
"NM_011564","Sry",0
"NM_001161370","Ss18",109
"NM_009280","Ss18",101
"NM_001161369","Ss18",911
"NM_001161371","Ss18",919
"NM_178750","Ss18l1",0
"NM_001110145","Ssb",9101
"NM_009278","Ssb",3100
"NM_028358","Ssbp1",1
"NM_212468","Ssbp1",1
"NM_001286664","Ssbp1",1
"NM_001286663","Ssbp1",1
"NM_024272","Ssbp2",1
"NM_024186","Ssbp2",9
"NM_198438","Ssbp3",19
"NM_023672","Ssbp3",1
"NM_133772","Ssbp4",11
"NM_173008","Ssc5d",0
"NM_080558","Ssfa2",0
"NM_198109","Ssh1",1
"NM_177710","Ssh2",0
"NM_001291190","Ssh2",0
"NM_198113","Ssh3",11
"NM_027073","Ssmem1",0
"NM_029373","Ssmem1",0
"NM_023464","Ssna1",0
"NM_010656","Sspn",0
"NM_173428","Sspo",1.10110111011111e+24
"NM_025965","Ssr1",0
"NM_025448","Ssr2",0
"NM_026155","Ssr3",0
"NM_001166480","Ssr4",11
"NM_009279","Ssr4",11
"NM_182990","Ssrp1",1
"NM_001136081","Ssrp1",1
"NM_020491","Sssca1",0
"NM_009215","Sst",0
"NM_009216","Sstr1",0
"NM_001042606","Sstr2",0
"NM_009217","Sstr2",0
"NM_009218","Sstr3",0
"NM_009219","Sstr4",0
"NM_011425","Sstr5",1
"NM_001191008","Sstr5",9
"NM_009220","Ssty1",0
"NM_009220_2","Ssty1",0
"NM_009220_1","Ssty1",0
"NM_023546","Ssty2",0
"NM_023546_1","Ssty2",0
"NM_023546_2","Ssty2",0
"NM_023546_3","Ssty2",0
"NM_175525","Ssu2",0
"NM_026899","Ssu72",0
"NM_001253770","Ssx2ip",90
"NM_138744","Ssx2ip",90
"NM_001253769","Ssx2ip",39
"NM_001253768","Ssx2ip",1
"NM_199063","Ssx9",0
"NM_026492","Ssxb1",0
"NM_199064","Ssxb10",0
"NM_001134226","Ssxb2",9
"NM_001001450","Ssxb2",1
"NM_198898","Ssxb3",0
"NM_199319","Ssxb5",0
"NM_001205108","Ssxb6",0
"NM_001081565","Ssxb8",0
"NM_199066","Ssxb9",0
"NM_133726","St13",0
"NM_011176","St14",11
"NM_001244692","St18",9100
"NM_001244693","St18",900
"NR_045189","St18",10009
"NM_173868","St18",90090
"NR_045188","St18",1001
"NM_009177","St3gal1",1
"NM_009179","St3gal2",0
"NM_001161774","St3gal3",991
"NM_001285520","St3gal3",9031
"NM_001285521","St3gal3",999
"NM_009176","St3gal3",3301
"NM_009178","St3gal4",0
"NM_001035228","St3gal5",91
"NM_011375","St3gal5",31
"NM_018784","St3gal6",0
"NM_001001326","St5",10111
"NM_029811","St5",90111
"NR_037617","St5",11111
"NM_145933","St6gal1",0
"NM_001252505","St6gal1",0
"NM_001252506","St6gal1",0
"NM_172829","St6gal2",0
"NM_011371","St6galnac1",0
"NM_009180","St6galnac2",11
"NM_011372","St6galnac3",0
"NM_001276425","St6galnac4",9
"NM_011373","St6galnac4",4
"NM_012028","St6galnac5",0
"NM_001025311","St6galnac6",3000
"NM_001289548","St6galnac6",3099
"NR_110347","St6galnac6",9919
"NM_001025310","St6galnac6",3099
"NM_016973","St6galnac6",3919
"NM_001289549","St6galnac6",3391
"NM_001289547","St6galnac6",3919
"NM_001289626","St7",3119
"NM_001289625","St7",9001
"NM_001289624","St7",3011
"NM_001289627","St7",3011
"NM_001289629","St7",3119
"NM_022332","St7",3011
"NM_001083315","St7",3119
"NM_001253702","St7l",99110
"NM_153091","St7l",92110
"NM_001253703","St7l",92109
"NR_045578","St7l",32010
"NM_011374","St8sia1",0
"NM_009181","St8sia2",0
"NM_009182","St8sia3",0
"NR_045366","St8sia3os",0
"NM_009183","St8sia4",0
"NM_001159745","St8sia4",0
"NM_013666","St8sia5",1
"NM_153124","St8sia5",9
"NM_145838","St8sia6",0
"NM_138672","Stab1",0
"NM_138673","Stab2",0
"NM_016853","Stac",11
"NM_146028","Stac2",0
"NM_177707","Stac3",0
"NM_009282","Stag1",1
"NM_001077712","Stag2",9
"NM_021465","Stag2",9
"NM_001290713","Stag2",1
"NM_016964","Stag3",0
"NM_011484","Stam",1
"NM_019667","Stam2",1
"NM_024239","Stambp",0
"NM_029682","Stambpl1",1
"NR_038162","Stamos",0
"NM_019992","Stap1",11
"NR_102313","Stap2",432100
"NM_145934","Stap2",999111
"NM_011485","Star",0
"NM_019990","Stard10",11
"NM_001163493","Stard13",21
"NM_146258","Stard13",91
"NM_021547","Stard3",11
"NM_024270","Stard3nl",0
"NM_133774","Stard4",1
"NM_023377","Stard5",1
"NM_029019","Stard6",0
"NM_001289648","Stard6",0
"NM_001289649","Stard6",0
"NM_001289650","Stard6",0
"NM_139308","Stard7",1
"NM_199018","Stard8",0
"NM_001205314","Stat1",399111
"NM_009283","Stat1",339111
"NM_001205313","Stat1",902111
"NM_019963","Stat2",1
"NM_213660","Stat3",2110
"NM_213659","Stat3",2110
"NM_011486","Stat3",9110
"NM_011487","Stat4",0
"NM_011488","Stat5a",11
"NM_001164062","Stat5a",90
"NM_011489","Stat5b",11
"NM_001113563","Stat5b",11
"NM_009284","Stat6",1
"NR_111895","Stau1",9992101
"NM_011490","Stau1",4939010
"NM_001291160","Stau1",4339100
"NM_001109906","Stau1",4932110
"NM_001109905","Stau1",4939110
"NM_025303","Stau2",101
"NM_001111272","Stau2",911
"NM_175096","Stbd1",0
"NM_009285","Stc1",0
"NM_011491","Stc2",0
"NM_027399","Steap1",0
"NM_001285471","Steap2",99
"NM_001103157","Steap2",320
"NM_001285470","Steap2",29
"NM_028734","Steap2",20
"NM_001103156","Steap2",921
"NM_001285469","Steap2",20
"NM_001085409","Steap3",0
"NM_133186","Steap3",0
"NM_054098","Steap4",0
"NM_001082543","Stfa1",0
"NM_001082545","Stfa2",0
"NM_173869","Stfa2l1",0
"NM_025288","Stfa3",0
"NM_009185","Stil",0
"NM_009287","Stim1",0
"NM_001081103","Stim2",11
"NM_016737","Stip1",1
"NM_009288","Stk10",0
"NM_011492","Stk11",1
"NM_027886","Stk11ip",1
"NM_001277992","Stk16",99
"NM_011494","Stk16",39
"NR_102731","Stk16",32
"NM_133810","Stk17b",1
"NM_019442","Stk19",0
"NM_145465","Stk24",0
"NM_021537","Stk25",11
"NM_019635","Stk3",0
"NM_029916","Stk31",0
"NM_178749","Stk32a",0
"NM_022416","Stk32b",0
"NM_021302","Stk32c",0
"NM_001162540","Stk32c",0
"NM_054103","Stk33",10011
"NM_001038635","Stk35",9
"NM_183262","Stk35",1
"NM_175031","Stk36",1
"NM_134115","Stk38",11
"NM_172734","Stk38l",0
"NM_016866","Stk39",111
"NM_021420","Stk4",1
"NM_001145827","Stk40",0
"NM_028800","Stk40",0
"NM_019641","Stmn1",0
"NR_029430","Stmn1-rs1",0
"NM_025285","Stmn2",0
"NM_009133","Stmn3",0
"NM_019675","Stmn4",0
"NM_001005422","Stmnd1",0
"NM_013515","Stom",0
"NR_028146","Stoml1",1
"NM_026942","Stoml1",19
"NM_023231","Stoml2",1
"NM_153156","Stoml3",0
"NM_029858","Ston1",0
"NM_175367","Ston2",1
"NM_001033260","Stox1",0
"NM_001114311","Stox2",9
"NM_001286376","Stox2",1
"NM_175162","Stox2",1
"NM_030189","Stpg1",0
"NM_198659","Stpg2",0
"NM_016665","Stra13",1
"NM_001162475","Stra6",1
"NM_009291","Stra6",1
"NM_001162476","Stra6",1
"NM_001162479","Stra6",1
"NM_009292","Stra8",0
"NM_001252449","Strada",9910
"NM_028126","Strada",3110
"NM_001252448","Strada",3111
"NM_172656","Stradb",0
"NM_011499","Strap",0
"NM_009261","Strbp",11
"NM_080459","Strc",0
"NM_153563","Strip1",1
"NR_104576","Strip2",2
"NM_177204","Strip2",2
"NM_001037740","Strip2",9
"NM_011500","Strn",111
"NM_001172098","Strn3",10990
"NM_052973","Strn3",11001
"NM_001039878","Strn4",9
"NM_133789","Strn4",2
"NM_008408","Stt3a",0
"NM_024222","Stt3b",1
"NM_019719","Stub1",0
"NM_029075","Stx11",1
"NM_001163590","Stx11",39
"NM_001163591","Stx11",90
"NM_133887","Stx12",1
"NM_001102425","Stx16",911
"NM_001102424","Stx16",9011
"NM_172675","Stx16",3011
"NM_001102423","Stx16",311
"NM_026343","Stx17",1
"NM_026959","Stx18",211
"NM_001289536","Stx18",219
"NM_001289535","Stx18",911
"NM_026588","Stx19",0
"NM_016801","Stx1a",0
"NM_024414","Stx1b",0
"NM_007941","Stx2",1
"NM_001286033","Stx2",9
"NM_001286034","Stx2",9
"NM_001025307","Stx3",10091
"NM_001286543","Stx3",1011
"NM_011502","Stx3",9101
"NM_152220","Stx3",10091
"NM_009294","Stx4a",1
"NM_001167799","Stx5a",0
"NM_019829","Stx5a",0
"NM_021433","Stx6",0
"NM_016797","Stx7",1
"NM_018768","Stx8",1
"NM_009295","Stxbp1",91
"NM_001113569","Stxbp1",11
"NM_011503","Stxbp2",111
"NM_011504","Stxbp3a",1011
"NR_073559","Stxbp3b",0
"NM_011505","Stxbp4",1
"NM_001081344","Stxbp5",10
"NM_001114611","Stxbp5l",99
"NM_001114613","Stxbp5l",19
"NM_172440","Stxbp5l",11
"NM_001114612","Stxbp5l",91
"NM_144552","Stxbp6",1
"NM_172891","Styk1",0
"NM_019637","Styx",11
"NM_001289557","Styxl1",99
"NM_029659","Styxl1",11
"NM_001289555","Styxl1",11
"NM_001289554","Styxl1",11
"NM_001289556","Styxl1",91
"NM_011294","Sub1",0
"NM_011506","Sucla2",0
"NM_019879","Suclg1",0
"NM_011507","Suclg2",0
"NM_032400","Sucnr1",0
"NM_172645","Suco",111
"NM_001122666","Suds3",9
"NM_178622","Suds3",4
"NM_001025391","Sufu",1
"NM_015752","Sufu",1
"NM_138654","Sugct",0
"NM_027481","Sugp1",111
"NM_172755","Sugp2",101
"NM_001168290","Sugp2",101
"NM_026474","Sugt1",1
"NM_001198565","Sulf1",11
"NM_001198566","Sulf1",91
"NM_172294","Sulf1",1
"NM_001252579","Sulf2",0
"NM_028072","Sulf2",0
"NM_001252578","Sulf2",0
"NM_133670","Sult1a1",0
"NM_019878","Sult1b1",0
"NM_018751","Sult1c1",0
"NM_026935","Sult1c2",0
"NM_016771","Sult1d1",0
"NM_023135","Sult1e1",0
"NM_001111296","Sult2a1",0
"NM_009286","Sult2a2",0
"NM_001101586","Sult2a3",0
"NM_001101534","Sult2a4",0
"NM_001184980","Sult2a5",0
"NM_001081325","Sult2a6",0
"NM_001184981","Sult2a7",0
"NM_017465","Sult2b1",0
"NM_020565","Sult3a1",0
"NM_013873","Sult4a1",0
"NM_020564","Sult5a1",0
"NM_001163625","Sult6b1",0
"NM_145937","Sumf1",0
"NM_026445","Sumf2",0
"NM_009460","Sumo1",0
"NM_133354","Sumo2",0
"NM_019929","Sumo3",0
"NM_001256117","Sun1",90000190
"NM_024451","Sun1",110000
"NM_001256115","Sun1",190001
"NM_001256118","Sun1",9000900
"NM_001256116","Sun1",910000
"NM_001205346","Sun2",11
"NM_194342","Sun2",91
"NM_001205345","Sun2",11
"NM_001290519","Sun3",0
"NM_001290520","Sun3",9
"NM_177576","Sun3",1
"NM_029599","Sun5",0
"NM_173733","Suox",0
"NM_033618","Supt16",0
"NM_019995","Supt20",1
"NM_178652","Supt3",0
"NM_009296","Supt4a",1
"NM_013676","Supt5",111
"NM_009297","Supt6",0
"NM_028150","Supt7l",0
"NM_181423","Supv3l1",1
"NM_001271724","Surf1",9900
"NM_013677","Surf1",2910
"NR_073420","Surf1",2211
"NM_013678","Surf2",0
"NM_011512","Surf4",100
"NM_009298","Surf6",0
"NM_001163288","Susd1",1
"NM_027890","Susd2",0
"NM_001162913","Susd2",0
"NM_028340","Susd3",0
"NM_025491","Susd3",0
"NM_144796","Susd4",0
"NM_001101510","Susd5",0
"NM_001290716","Suv39h1",0
"NM_011514","Suv39h1",0
"NM_022724","Suv39h2",1
"NR_027509","Suv39h2",9
"NM_001167889","Suv420h1",1090
"NM_001167887","Suv420h1",1091
"NM_001167884","Suv420h1",1100
"NM_001167886","Suv420h1",9091
"NM_001167885","Suv420h1",1911
"NM_144871","Suv420h1",9911
"NM_001167888","Suv420h1",1910
"NM_001115018","Suv420h2",91
"NM_146177","Suv420h2",31
"NM_199196","Suz12",11
"NM_001163018","Suz12",19
"NM_022030","Sv2a",0
"NM_153579","Sv2b",0
"NM_001109753","Sv2b",0
"NM_029210","Sv2c",0
"NM_009299","Sva",0
"NM_027832","Sval1",0
"NM_032542","Sval2",0
"NM_001003952","Sval3",0
"NM_022814","Svep1",0
"NM_153153","Svil",11111
"NR_027704","Svip",0
"NM_001160345","Svip",0
"NM_026805","Svop",0
"NM_177200","Svopl",0
"NM_172888","Svs1",0
"NM_017390","Svs2",0
"NM_021363","Svs3a",0
"NM_173377","Svs3b",0
"NM_009300","Svs4",0
"NM_009301","Svs5",0
"NM_013679","Svs6",0
"NM_009302","Swap70",1
"NR_110965","Swi5",39
"NM_175190","Swi5",31
"NM_001290552","Swi5",91
"NM_025870","Swsap1",0
"NM_025819","Swt1",111111
"NM_025932","Syap1",0
"NM_001285844","Sybu",9991
"NM_001285841","Sybu",99
"NM_001032727","Sybu",9000
"NM_001285843","Sybu",9100
"NM_001285840","Sybu",9000
"NM_178765","Sybu",9000
"NM_176998","Sybu",9000
"NM_001285842","Sybu",3019
"NM_001143765","Syce1",0
"NM_001286494","Syce1l",919
"NM_029139","Syce1l",111
"NM_001048145","Syce1l",119
"NM_001168246","Syce2",20
"NR_031759","Syce2",90
"NM_027954","Syce2",90
"NM_001168244","Syce2",1
"NM_001162882","Syce3",0
"NM_001162880","Syce3",0
"NM_026716","Sycn",0
"NM_011516","Sycp1",0
"NR_024208","Sycp1-ps1",0
"NM_177191","Sycp2",11
"NM_011517","Sycp3",0
"NM_027875","Syde1",0
"NM_001166064","Syde2",0
"NM_026780","Syf2",0
"NM_001198977","Syk",1
"NM_011518","Syk",1
"NM_026605","Sympk",0
"NM_001110780","Syn1",9
"NM_013680","Syn1",2
"NM_001111015","Syn2",1
"NM_013681","Syn2",0
"NM_013722","Syn3",0
"NM_001164495","Syn3",0
"NM_001013751","Syna",0
"NM_173420","Synb",0
"NM_173420_1","Synb",0
"NM_023485","Sync",1
"NM_001284328","Syncrip",1
"NM_019796","Syncrip",1
"NM_019666","Syncrip",1
"NM_001085521","Syndig1",0
"NM_001033334","Syndig1l",0
"NM_022027","Syne1",1
"NM_001079686","Syne1",1
"NM_153399","Syne1",10
"NM_001005510","Syne2",1
"NM_001042699","Syne3",1
"NM_172500","Syne3",9
"NM_001290565","Syne4",9
"NM_153577","Syne4",1
"NM_001281491","Syngap1",1
"NM_009303","Syngr1",0
"NM_207708","Syngr1",0
"NM_009304","Syngr2",1
"NM_011522","Syngr3",0
"NM_001291064","Syngr4",9
"NM_021482","Syngr4",1
"NM_001164483","Synj1",1
"NM_001045515","Synj1",101
"NM_001113353","Synj2",1110
"NM_001113352","Synj2",1910
"NM_011523","Synj2",1101
"NM_001113351","Synj2",1901
"NM_001290698","Synj2",1910
"NM_025292","Synj2bp",1
"NM_183312","Synm",99
"NM_207663","Synm",991
"NM_201639","Synm",420
"NM_177340","Synpo",0
"NM_001109975","Synpo",0
"NM_080451","Synpo2",0
"NM_175132","Synpo2l",0
"NM_028052","Synpr",1
"NM_001163032","Synpr",1
"NM_194341","Synrg",1
"NM_009305","Syp",0
"NM_013635","Sypl",0
"NM_198710","Sypl",0
"NM_008596","Sypl2",0
"NM_025575","Sys1",0
"NM_009306","Syt1",91
"NM_001252341","Syt1",11
"NM_001252342","Syt1",90
"NM_018803","Syt10",0
"NM_018804","Syt11",0
"NM_134164","Syt12",0
"NM_030725","Syt13",0
"NM_181546","Syt14",0
"NM_181529","Syt15",0
