ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3588	"EBF1"	"EBF1"	chr5	-	158796344	158796478	158796344	158796475	158823175	158823317
3589	"OBP2B"	"OBP2B"	chr9	-	133205278	133205675	133205278	133205411	133205916	133205940
3590	"MBIP"	"MBIP"	chr14	-	36298557	36299190	36298557	36299187	36300784	36300823
3591	"ARTN"	"ARTN"	chr1	+	43936068	43936231	43936092	43936231	43935589	43935716
3592	"GTF2IRD1"	"GTF2IRD1"	chr7	+	74555392	74555494	74555437	74555494	74555173	74555223
3593	"GTF2IRD1"	"GTF2IRD1"	chr7	+	74515344	74515596	74515440	74515596	74512829	74512971
3594	"POC1B-GALNT4"	"POC1B-GALNT4"	chr12	-	89519412	89524440	89519412	89523673	89525119	89525204
3595	"ZNF211"	"ZNF211"	chr19	+	57633712	57633905	57633785	57633905	57633166	57633436
3596	"ABCC8"	"ABCC8"	chr11	-	17416929	17416965	17416929	17416962	17427048	17427154
3597	"REPS1"	"REPS1"	chr6	-	138917554	138917627	138917554	138917624	138920214	138920316
3598	"LIMA1"	"LIMA1"	chr12	-	50192451	50192564	50192451	50192561	50195829	50195887
3599	"PROM2"	"PROM2"	chr2	+	95289223	95291307	95290132	95291307	95288932	95289006
3600	"PROM2"	"PROM2"	chr2	+	95290132	95291307	95291032	95291307	95288932	95289006
3601	"PROM2"	"PROM2"	chr2	+	95289223	95291307	95291032	95291307	95288932	95289006
3602	"NLRP12"	"NLRP12"	chr19	-	53807494	53807668	53807494	53807665	53809586	53811288
3603	"TKT"	"TKT"	chr3	-	53234982	53235174	53234982	53235064	53240250	53240348
3604	"RABL2A"	"RABL2A"	chr2	+	113628549	113628713	113628553	113628713	113627228	113627400
3605	"RABL2A"	"RABL2A"	chr2	+	113641352	113641450	113641355	113641450	113640893	113641005
3606	"VSTM2A"	"VSTM2A"	chr7	+	54569008	54571080	54569130	54571080	54549833	54550170
3607	"RBBP4"	"RBBP4"	chr1	+	32651913	32652061	32651916	32652061	32651147	32651322
3608	"CABYR"	"CABYR"	chr18	+	24159471	24160069	24159945	24160069	24155700	24156042
3609	"USP46"	"USP46"	chr4	-	52627949	52628163	52627949	52628127	52631063	52631144
3610	"TTC23"	"TTC23"	chr15	-	99139316	99139467	99139316	99139399	99156147	99156297
3611	"RBMS3"	"RBMS3"	chr3	+	29434742	29434915	29434745	29434915	29281311	29281756
3612	"IRAK1"	"IRAK1"	chrX	-	154013042	154013433	154013042	154013343	154014041	154014278
3613	"CCDC108"	"CCDC108"	chr2	-	219038895	219039050	219038895	219038944	219040518	219040564
3614	"BTN2A1"	"BTN2A1"	chr6	+	26467718	26469653	26467947	26469653	26466061	26466088
3615	"GGT6"	"GGT6"	chr17	-	4556926	4559057	4556926	4558467	4559342	4559438
3616	"GGT6"	"GGT6"	chr17	-	4559342	4559456	4559342	4559438	4559557	4559760
3617	"GGT6"	"GGT6"	chr17	-	4556926	4559057	4556926	4558467	4559557	4559760
3618	"ELAVL3"	"ELAVL3"	chr19	-	11451327	11454877	11451327	11454856	11457109	11457148
3619	"FAM122C"	"FAM122C"	chrX	+	134821326	134822985	134821468	134822985	134814770	134814849
3620	"RHD"	"RHD"	chr1	+	25300945	25301093	25300949	25301093	25290640	25290791
3621	"PPHLN1"	"PPHLN1"	chr12	+	42445972	42446290	42446065	42446290	42442640	42442741
3622	"MECOM"	"MECOM"	chr3	-	169121055	169121212	169121055	169121209	169122579	169122727
3623	"NPAS3"	"NPAS3"	chr14	+	33367185	33367268	33367191	33367268	33215181	33215426
3624	"DDX39B"	"DDX39B"	chr6	-	2788091	2788434	2788091	2788304	2789719	2790245
3625	"DDX39B"	"DDX39B"	chr6	-	2845390	2845733	2845390	2845603	2847002	2847528
3626	"DDX39B"	"DDX39B"	chr6	-	2882261	2882604	2882261	2882474	2883888	2884414
3627	"DDX39B"	"DDX39B"	chr6	-	3017652	3017995	3017652	3017865	3019279	3019805
3628	"DDX39B"	"DDX39B"	chr6	-	2839605	2839948	2839605	2839818	2841233	2841759
3629	"DDX39B"	"DDX39B"	chr6	-	31540321	31540664	31540321	31540534	31541949	31542475
3630	"DDX39B"	"DDX39B"	chr6	-	2796178	2796521	2796178	2796391	2797805	2798331
3631	"SYNCRIP"	"SYNCRIP"	chr6	-	85607783	85612923	85607783	85612920	85614980	85615347
3632	"PIK3R2"	"PIK3R2"	chr19	+	18166110	18166302	18166159	18166302	18163262	18163388
3633	"TCP11"	"TCP11"	chr6	-	35136106	35136218	35136106	35136203	35140019	35140225
3634	"TCP11"	"TCP11"	chr6	-	35136106	35136218	35136106	35136203	35141204	35141410
3635	"TCP11"	"TCP11"	chr6	-	35136106	35136218	35136106	35136203	35140746	35140884
3636	"TMEM132A"	"TMEM132A"	chr11	+	60931685	60931884	60931688	60931884	60930509	60930659
3637	"KIAA1324"	"KIAA1324"	chr1	+	109202912	109206781	109202943	109206781	109200734	109200900
3638	"SORBS1"	"SORBS1"	chr10	-	95336520	95337294	95336520	95336805	95339132	95339327
3639	"SORBS1"	"SORBS1"	chr10	-	95414493	95414862	95414493	95414655	95421960	95422073
3640	"CLASP2"	"CLASP2"	chr3	-	33632291	33632374	33632291	33632371	33644756	33644903
3641	"MTHFSD"	"MTHFSD"	chr16	-	86554644	86554751	86554644	86554748	86555168	86555235
3642	"SLC26A7"	"SLC26A7"	chr8	+	91249538	91249844	91249618	91249844	91218889	91219005
3643	"PIF1"	"PIF1"	chr15	-	64815629	64816357	64815629	64815948	64816573	64816765
3644	"SMOC2"	"SMOC2"	chr6	+	168547085	168547169	168547118	168547169	168543624	168543672
3645	"TPM3"	"TPM3"	chr1	-	154155303	154159048	154155303	154157721	154170399	154170469
3646	"TPM3"	"TPM3"	chr1	-	154170399	154170469	154170399	154170465	154170648	154170711
3647	"EPN1"	"EPN1"	chr19	+	55692950	55693037	55692953	55693037	55692685	55692796
3648	"GBA"	"GBA"	chr1	-	46108	46203	46108	46184	49528	49885
3649	"GBA"	"GBA"	chr1	-	155241085	155241180	155241085	155241161	155244505	155244862
3650	"LOC105372441"	"LOC105372441"	chr19	+	50831098	50831293	50831115	50831293	50830529	50830564
3651	"XRCC6"	"XRCC6"	chr22	+	41636112	41636251	41636235	41636251	41628117	41628230
3652	"TBC1D16"	"TBC1D16"	chr17	-	79950410	79950578	79950410	79950575	79950755	79950857
3653	"TBC1D16"	"TBC1D16"	chr17	-	79949716	79949865	79949716	79949823	79950410	79950578
3654	"NEDD4"	"NEDD4"	chr15	-	55862912	55863079	55862912	55863031	55869578	55869681
3655	"SERPINA9"	"SERPINA9"	chr14	-	94469212	94469857	94469212	94469667	94476135	94476333
3656	"ZNF268"	"ZNF268"	chr12	+	133187864	133188072	133187871	133188072	133181945	133182030
3657	"TMEM71"	"TMEM71"	chr8	-	132746941	132747114	132746941	132747057	132751784	132751997
3658	"MPP1"	"MPP1"	chrX	-	154786203	154786400	154786203	154786340	154789953	154790022
3659	"NRGN"	"NRGN"	chr11	+	124745961	124745982	124745964	124745982	124745502	124745729
3660	"EPHX2"	"EPHX2"	chr8	+	27500925	27501010	27500963	27501010	27491001	27491309
3661	"PDLIM7"	"PDLIM7"	chr5	-	177489770	177490031	177489770	177489832	177490869	177490906
3662	"INTS8"	"INTS8"	chr8	+	94838462	94838618	94838493	94838618	94836523	94836631
3663	"STRBP"	"STRBP"	chr9	-	123173676	123173842	123173676	123173834	123179006	123179227
3664	"HOMER3"	"HOMER3"	chr19	-	18929200	18929634	18929200	18929625	18931324	18931411
3665	"HPS4"	"HPS4"	chr22	-	26470718	26470922	26470718	26470813	26472301	26472418
3666	"SLC12A3"	"SLC12A3"	chr16	+	56867069	56867216	56867072	56867216	56865206	56865517
3667	"BRF1"	"BRF1"	chr14	-	105219150	105219298	105219150	105219232	105220068	105220130
3668	"ZNF468"	"ZNF468"	chr19	-	52853871	52854126	52853871	52854107	52854257	52854345
3669	"SYT5"	"SYT5"	chr19	-	55174881	55174999	55174881	55174996	55175171	55175339
3670	"TGFBR3"	"TGFBR3"	chr1	-	91719892	91720230	91719892	91720227	91721954	91722144
3671	"TBC1D2"	"TBC1D2"	chr9	-	98200252	98200374	98200252	98200341	98201478	98201664
3672	"CHRNA4"	"CHRNA4"	chr20	-	63355974	63356109	63355974	63356084	63356370	63356415
3673	"ZNF124"	"ZNF124"	chr1	-	247154988	247157403	247154988	247157207	247159005	247159066
3674	"ZNF124"	"ZNF124"	chr1	-	247154988	247157403	247154988	247157217	247159005	247159066
3675	"ZNF124"	"ZNF124"	chr1	-	247154988	247157217	247154988	247157207	247159005	247159066
3676	"SH3GL3"	"SH3GL3"	chr15	+	83568528	83568672	83568535	83568672	83565133	83565206
3677	"BAIAP3"	"BAIAP3"	chr16	+	1339564	1339603	1339579	1339603	1339163	1339244
3678	"BAIAP3"	"BAIAP3"	chr16	+	1339495	1339603	1339564	1339603	1339163	1339244
3679	"BAIAP3"	"BAIAP3"	chr16	+	1339495	1339603	1339579	1339603	1339163	1339244
3680	"BAIAP3"	"BAIAP3"	chr16	+	1339112	1339244	1339163	1339244	1338901	1338989
3681	"ACRV1"	"ACRV1"	chr11	-	125677796	125678063	125677796	125678018	125678228	125678297
3682	"SCN10A"	"SCN10A"	chr3	-	38725173	38725314	38725173	38725311	38726605	38727052
3683	"SNX1"	"SNX1"	chr15	+	64137567	64144234	64138041	64144234	64136860	64136932
3684	"PAPD5"	"PAPD5"	chr16	+	50225097	50225285	50225238	50225285	50224890	50224994
3685	"TYMP"	"TYMP"	chr22	-	50529495	50529731	50529495	50529719	50529903	50530085
3686	"TYMP"	"TYMP"	chr22	-	50529495	50529754	50529495	50529719	50529903	50530085
3687	"TYMP"	"TYMP"	chr22	-	50529495	50529754	50529495	50529731	50529903	50530085
3688	"TYMP"	"TYMP"	chr22	-	50526000	50526156	50526000	50526141	50526245	50526476
3689	"ZNF43"	"ZNF43"	chr19	-	21850937	21851162	21850937	21851027	21851904	21852068
3690	"CHRDL1"	"CHRDL1"	chrX	-	110681481	110681649	110681481	110681646	110688593	110688803
3691	"CHRDL1"	"CHRDL1"	chrX	-	110721384	110721530	110721384	110721527	110759660	110759754
3692	"KCNIP2"	"KCNIP2"	chr10	-	101828626	101828717	101828626	101828696	101829074	101829199
3693	"KCNIP2"	"KCNIP2"	chr10	-	101829843	101829942	101829843	101829897	101831071	101831167
3694	"GUCD1"	"GUCD1"	chr22	-	24543841	24544083	24543841	24543954	24546913	24547005
3695	"GUCD1"	"GUCD1"	chr22	-	24540422	24543100	24540422	24543097	24546913	24547005
3696	"GUCD1"	"GUCD1"	chr22	-	24540422	24543100	24540422	24543097	24543841	24544083
3697	"LAIR1"	"LAIR1"	chr19	-	347015	347207	347015	347051	347491	347835
3698	"LAIR1"	"LAIR1"	chr19	-	342319	342613	342319	342610	345698	345734
3699	"LAIR1"	"LAIR1"	chr19	-	54360915	54361209	54360915	54361206	54364294	54364330
3700	"LAIR1"	"LAIR1"	chr19	-	342875	343169	342875	343166	346255	346291
3701	"LAIR1"	"LAIR1"	chr19	-	268943	269135	268943	268979	269419	269763
3702	"LAIR1"	"LAIR1"	chr19	-	345698	345890	345698	345734	346174	346518
3703	"LAIR1"	"LAIR1"	chr19	-	54364294	54364486	54364294	54364330	54364770	54365114
3704	"LAIR1"	"LAIR1"	chr19	-	265563	265857	265563	265854	268943	268979
3705	"LAIR1"	"LAIR1"	chr19	-	346255	346447	346255	346291	346731	347075
3706	"LAIR1"	"LAIR1"	chr19	-	343636	343930	343636	343927	347015	347051
3707	"PRM2"	"PRM2"	chr16	-	11275635	11275981	11275635	11275930	11276099	11276480
3708	"PRM2"	"PRM2"	chr16	-	11275635	11275981	11275635	11275937	11276099	11276480
3709	"PRM2"	"PRM2"	chr16	-	11275635	11275937	11275635	11275930	11276099	11276480
3710	"SAP30L"	"SAP30L"	chr5	+	154453401	154453500	154453416	154453500	154445956	154446805
3711	"CLCN1"	"CLCN1"	chr7	+	143324410	143324492	143324413	143324492	143323308	143323386
3712	"HOXD8"	"HOXD8"	chr2	+	176131316	176132695	176131319	176132695	176129739	176130943
3713	"CLEC17A"	"CLEC17A"	chr19	+	14599653	14599812	14599716	14599812	14597098	14597161
3714	"PAQR6"	"PAQR6"	chr1	-	156244689	156244911	156244689	156244789	156245141	156245238
3715	"GLYCTK"	"GLYCTK"	chr3	+	52291744	52291922	52291746	52291922	52290959	52291111
3716	"SDCBP"	"SDCBP"	chr8	+	58575899	58576061	58575902	58576061	58572204	58572314
3717	"SDCBP"	"SDCBP"	chr8	+	58565018	58565084	58565021	58565084	58553168	58553303
3718	"PHF20L1"	"PHF20L1"	chr8	+	132777791	132777911	132777795	132777911	132775357	132775645
3719	"MVP"	"MVP"	chr16	+	29830473	29830674	29830514	29830674	29820393	29820510
3720	"HNRNPK"	"HNRNPK"	chr9	-	83968082	83969440	83968082	83969380	83970161	83970331
3721	"LTK"	"LTK"	chr15	-	41507094	41507290	41507094	41507174	41507561	41507657
3722	"CPSF4"	"CPSF4"	chr7	+	99453965	99454136	99454040	99454136	99452367	99452440
3723	"STAG3"	"STAG3"	chr7	+	100211434	100211539	100211437	100211539	100211010	100211185
3724	"CASR"	"CASR"	chr3	+	122282082	122282236	122282112	122282236	122275811	122276042
3725	"RAD23A"	"RAD23A"	chr19	+	12949274	12949408	12949277	12949408	12949080	12949159
3726	"ZNF142"	"ZNF142"	chr2	-	218658979	218659130	218658979	218659035	218659368	218659540
3727	"ZNF142"	"ZNF142"	chr2	-	218658700	218658876	218658700	218658801	218658979	218659130
3728	"BTBD9"	"BTBD9"	chr6	-	38593963	38594375	38593963	38594327	38595769	38596067
3729	"BCL2L14"	"BCL2L14"	chr12	+	12094510	12094930	12094663	12094930	12090778	12090849
3730	"NPSR1"	"NPSR1"	chr7	+	34778461	34778565	34778494	34778565	34684551	34684684
3731	"NSG1"	"NSG1"	chr4	+	4387603	4387758	4387657	4387758	4386255	4386643
3732	"ZNF23"	"ZNF23"	chr16	-	71454041	71454218	71454041	71454168	71456071	71456121
3733	"ZNF23"	"ZNF23"	chr16	-	71454041	71454218	71454041	71454168	71456763	71456828
3734	"ZNF23"	"ZNF23"	chr16	-	71447599	71449885	71447599	71449882	71453242	71453350
3735	"TCF7"	"TCF7"	chr5	+	134145740	134148229	134146223	134148229	134143591	134143640
3736	"SP1"	"SP1"	chr12	+	53382109	53383622	53382253	53383622	53381658	53381813
3737	"TRIM17"	"TRIM17"	chr1	-	228414643	228415113	228414643	228415077	228416538	228416882
3738	"DLST"	"DLST"	chr14	+	74889274	74889349	74889276	74889349	74889094	74889147
3739	"MRPL55"	"MRPL55"	chr1	-	228108234	228108321	228108234	228108318	228108436	228108474
3740	"MRPL55"	"MRPL55"	chr1	-	228108234	228108321	228108234	228108318	228109260	228109312
3741	"MRPL55"	"MRPL55"	chr1	-	228108234	228108321	228108234	228108318	228108954	228109021
3742	"PSMA3-AS1"	"PSMA3-AS1"	chr14	-	58273978	58274135	58273978	58274010	58291634	58291707
3743	"PKD2L2"	"PKD2L2"	chr5	+	137907741	137907912	137907807	137907912	137906205	137906434
3744	"PKD2L2"	"PKD2L2"	chr5	+	137939795	137940467	137940089	137940467	137936319	137936427
3745	"CLTA"	"CLTA"	chr9	+	36211602	36212062	36211607	36212062	36204067	36204179
3746	"ABCE1"	"ABCE1"	chr4	+	145104385	145104515	145104388	145104515	145098003	145098419
3747	"BTN3A1"	"BTN3A1"	chr6	+	26405371	26405648	26405541	26405648	26402236	26402412
3748	"BTN3A1"	"BTN3A1"	chr6	+	26407670	26407952	26407826	26407952	26405908	26406256
3749	"BTN3A1"	"BTN3A1"	chr6	+	26412704	26415216	26413168	26415216	26411554	26411581
3750	"BTN3A1"	"BTN3A1"	chr6	+	26412411	26415216	26412704	26415216	26411554	26411581
3751	"BTN3A1"	"BTN3A1"	chr6	+	26412411	26415216	26413168	26415216	26411554	26411581
3752	"CEACAM3"	"CEACAM3"	chr19	+	41811171	41811553	41811223	41811553	41810831	41810897
3753	"DLK2"	"DLK2"	chr6	-	43451939	43452084	43451939	43451991	43453022	43453135
3754	"SMC4"	"SMC4"	chr3	+	160401914	160402093	160401989	160402093	160400821	160400965
3755	"XRN1"	"XRN1"	chr3	-	142332374	142332534	142332374	142332531	142332966	142333089
3756	"TMEM171"	"TMEM171"	chr5	+	73131537	73131817	73131540	73131817	73128389	73128531
3757	"ZBED5"	"ZBED5"	chr11	-	10852703	10855118	10852703	10855086	10856143	10856257
3758	"RPS3"	"RPS3"	chr11	+	75405582	75406913	75405613	75406913	75404671	75404868
3759	"RPS3"	"RPS3"	chr11	+	75402303	75402446	75402351	75402446	75401639	75401733
3760	"MAGEA8"	"MAGEA8"	chrX	+	149883821	149884134	149884072	149884134	149881140	149881285
3761	"PES1"	"PES1"	chr22	-	30580570	30580701	30580570	30580686	30581011	30581101
3762	"DPH5"	"DPH5"	chr1	-	100989624	100990631	100989624	100990628	100992636	100992740
3763	"CASP5"	"CASP5"	chr11	-	105008806	105009019	105008806	105008980	105023129	105023168
3764	"WDR13"	"WDR13"	chrX	+	48598716	48598957	48598750	48598957	48597491	48598037
3765	"FAM63A"	"FAM63A"	chr1	-	151002164	151002400	151002164	151002311	151006311	151006797
3766	"FAM63A"	"FAM63A"	chr1	-	151002164	151002968	151002164	151002400	151006311	151006797
3767	"FAM63A"	"FAM63A"	chr1	-	151002164	151002968	151002164	151002311	151006311	151006797
3768	"LINC-PINT"	"LINC-PINT"	chr7	-	130880991	130882736	130880991	130882138	130884316	130884396
3769	"LINC-PINT"	"LINC-PINT"	chr7	-	130945719	130945835	130945719	130945791	130984052	130984109
3770	"RAP1GAP"	"RAP1GAP"	chr1	-	21597960	21598064	21597960	21598040	21598399	21598502
3771	"LINC01549"	"LINC01549"	chr21	+	17448864	17449185	17448870	17449185	17444082	17444200
3772	"LOC101927577"	"LOC101927577"	chr2	-	66699910	66700394	66699910	66700108	66703117	66703227
3773	"PTGS1"	"PTGS1"	chr9	+	122377898	122378015	122377927	122378015	122371185	122371272
3774	"HGF"	"HGF"	chr7	-	81752119	81752262	81752119	81752247	81757188	81757303
3775	"DPP3"	"DPP3"	chr11	+	66482192	66482470	66482195	66482470	66480012	66480465
3776	"RPL28"	"RPL28"	chr19	+	55388242	55392083	55391553	55392083	55387929	55388048
3777	"CYP3A43"	"CYP3A43"	chr7	+	99863533	99863699	99863536	99863699	99861612	99861839
3778	"SLC9A8"	"SLC9A8"	chr20	+	49850761	49850844	49850809	49850844	49849578	49849680
3779	"IL20RA"	"IL20RA"	chr6	-	137009316	137009492	137009316	137009426	137016967	137017103
3780	"SLC43A3"	"SLC43A3"	chr11	-	57425988	57426389	57425988	57426352	57426587	57426652
3781	"SLC43A3"	"SLC43A3"	chr11	-	57425540	57425709	57425540	57425670	57425988	57426389
3782	"CREBRF"	"CREBRF"	chr5	+	173080584	173080784	173080588	173080784	173056351	173056479
3783	"SYNJ1"	"SYNJ1"	chr21	-	32678644	32678810	32678644	32678801	32681495	32681648
3784	"SYVN1"	"SYVN1"	chr11	-	65130001	65130175	65130001	65130172	65130250	65130379
3785	"PRSS2"	"PRSS2"	chr7	+	795021	795181	795095	795181	793915	793995
3786	"PRSS2"	"PRSS2"	chr7	+	142772048	142772208	142772122	142772208	142770942	142771022
3787	"SENP1"	"SENP1"	chr12	-	48097993	48098137	48097993	48098124	48101468	48101516
3788	"CEP170"	"CEP170"	chr1	-	243156220	243156455	243156220	243156347	243164283	243166116
3789	"CEP170"	"CEP170"	chr1	-	168328	168563	168328	168455	176391	178224
3790	"MCM10"	"MCM10"	chr10	+	13172624	13172765	13172627	13172765	13172375	13172480
3791	"PYHIN1"	"PYHIN1"	chr1	+	158938396	158938542	158938423	158938542	158936890	158937175
3792	"GAREM"	"GAREM"	chr18	-	32263520	32268768	32263520	32268765	32270216	32270383
3793	"EPC1"	"EPC1"	chr10	-	32345111	32345623	32345111	32345562	32346762	32347218
3794	"MUC1"	"MUC1"	chr1	-	155188162	155188285	155188162	155188212	155192182	155192310
3795	"MUC1"	"MUC1"	chr1	-	155188162	155188231	155188162	155188212	155192182	155192310
3796	"MUC1"	"MUC1"	chr1	-	155188162	155188285	155188162	155188231	155192182	155192310
3797	"MUC1"	"MUC1"	chr1	-	155188007	155188063	155188007	155188054	155192182	155192310
3798	"MUC1"	"MUC1"	chr1	-	155187454	155187576	155187454	155187544	155188007	155188063
3799	"MUC1"	"MUC1"	chr1	-	155187454	155187576	155187454	155187544	155187721	155187858
3800	"MUC1"	"MUC1"	chr1	-	155192182	155192310	155192182	155192283	155192785	155192915
3801	"MUC1"	"MUC1"	chr1	-	155192182	155192283	155192182	155192247	155192785	155192915
3802	"MUC1"	"MUC1"	chr1	-	155192182	155192310	155192182	155192247	155192785	155192915
3803	"CRHR2"	"CRHR2"	chr7	-	30665529	30665639	30665529	30665636	30667227	30667313
3804	"TRMU"	"TRMU"	chr22	+	46350290	46350463	46350345	46350463	46346421	46346544
3805	"TRMU"	"TRMU"	chr22	+	46350290	46350463	46350349	46350463	46346421	46346544
3806	"TRMU"	"TRMU"	chr22	+	46350345	46350463	46350349	46350463	46346421	46346544
3807	"HCG18"	"HCG18"	chr6	-	1542489	1550057	1542489	1544587	1551224	1551330
3808	"HCG18"	"HCG18"	chr6	-	1585866	1593434	1585866	1587964	1594602	1594708
3809	"HCG18"	"HCG18"	chr6	-	1543257	1550825	1543257	1545355	1551992	1552098
3810	"HCG18"	"HCG18"	chr6	-	1767090	1774658	1767090	1769188	1775825	1775931
3811	"HCG18"	"HCG18"	chr6	-	30287396	30294964	30287396	30289494	30296131	30296237
3812	"HCG18"	"HCG18"	chr6	-	1597644	1605212	1597644	1599738	1606379	1606485
3813	"HCG18"	"HCG18"	chr6	-	1616900	1624468	1616900	1618998	1625635	1625741
3814	"EDN3"	"EDN3"	chr20	+	59324326	59325992	59324330	59325992	59322371	59322417
3815	"EDN3"	"EDN3"	chr20	+	59324326	59325992	59324330	59325992	59321016	59321193
3816	"ZNF771"	"ZNF771"	chr16	+	30408031	30408194	30408044	30408194	30407413	30407664
3817	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16463163	16463247	16463166	16463247	16462832	16462941
3818	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439527	16439703	16439580	16439703	16438986	16439414
3819	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439527	16439703	16439659	16439703	16438986	16439414
3820	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439580	16439703	16439659	16439703	16438986	16439414
3821	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16440110	16440253	16440184	16440253	16439326	16439414
3822	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16440110	16440253	16440184	16440253	16439659	16439703
3823	"CCL25"	"CCL25"	chr19	+	8057800	8057920	8057803	8057920	8056365	8056499
3824	"COG2"	"COG2"	chr1	+	230688419	230688562	230688422	230688562	230688070	230688143
3825	"APBB3"	"APBB3"	chr5	-	140561586	140561728	140561586	140561701	140562099	140562227
3826	"APBB3"	"APBB3"	chr5	-	140561586	140561728	140561586	140561707	140562099	140562227
3827	"APBB3"	"APBB3"	chr5	-	140561586	140561728	140561586	140561722	140562099	140562227
3828	"APBB3"	"APBB3"	chr5	-	140561586	140561707	140561586	140561701	140562099	140562227
3829	"APBB3"	"APBB3"	chr5	-	140561586	140561722	140561586	140561701	140562099	140562227
3830	"APBB3"	"APBB3"	chr5	-	140561586	140561722	140561586	140561707	140562099	140562227
3831	"LRRC74B"	"LRRC74B"	chr22	+	21056935	21057200	21057104	21057200	21055097	21055176
3832	"LRRC74B"	"LRRC74B"	chr22	+	21056932	21057200	21056935	21057200	21055097	21055176
3833	"LRRC74B"	"LRRC74B"	chr22	+	21056932	21057200	21057104	21057200	21055097	21055176
3834	"TEX2"	"TEX2"	chr17	-	64188167	64188436	64188167	64188415	64193558	64193889
3835	"INMT"	"INMT"	chr7	+	30753730	30753938	30753733	30753938	30752134	30752304
3836	"TOP3B"	"TOP3B"	chr22	-	21975639	21975807	21975639	21975800	21982729	21982843
