IID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
10114	"Tsga10"	"Tsga10"	chr1	-	37806936	37807105	37804628	37804739	37810971	37811027
10115	"Ryr1"	"Ryr1"	chr7	-	29065575	29065625	29064816	29064877	29066494	29066616
10116	"Ryr1"	"Ryr1"	chr7	-	29044918	29044936	29043848	29043929	29045603	29045677
10117	"Adssl1"	"Adssl1"	chr12	+	112636393	112636518	112635430	112635585	112638184	112638282
10118	"Pld2"	"Pld2"	chr11	+	70542000	70542066	70541814	70541920	70542583	70542642
10119	"Cpt2"	"Cpt2"	chr4	-	107914263	107914344	107912640	107912747	107923314	107923589
10120	"Zfp1"	"Zfp1"	chr8	+	111666077	111666204	111658385	111658441	111669490	111671008
10121	"Zfp1"	"Zfp1"	chr8	+	111666119	111666204	111658385	111658441	111669490	111671011
10122	"C130026I21Rik"	"C130026I21Rik"	chr1	-	85257385	85257469	85254513	85254576	85259694	85259866
10123	"Tvp23b"	"Tvp23b"	chr11	+	62886188	62886320	62885075	62885165	62891941	62892070
10124	"Myh11"	"Myh11"	chr16	-	14211225	14211370	14209510	14209717	14212517	14212730
10125	"Myh11"	"Myh11"	chr16	-	14198049	14198088	14194526	14195184	14200694	14200867
10126	"Zfp628"	"Zfp628"	chr7	+	4917409	4917516	4915216	4915405	4918775	4922003
10127	"2310067B10Rik"	"2310067B10Rik"	chr11	+	115785814	115785942	115785439	115785559	115786175	115786312
10128	"Stard13"	"Stard13"	chr5	-	151073300	151073364	151062295	151063656	151092746	151092828
10129	"Ythdf3"	"Ythdf3"	chr3	+	16203186	16203219	16189477	16189563	16203825	16205424
10130	"Ythdf3"	"Ythdf3"	chr3	+	16203186	16203219	16183921	16183946	16203825	16205424
10131	"Ythdf3"	"Ythdf3"	chr3	+	16186966	16187115	16183921	16183946	16189477	16189563
10132	"Ythdf3"	"Ythdf3"	chr3	+	16203825	16205424	16189477	16189563	16213954	16217037
10133	"Ythdf3"	"Ythdf3"	chr3	+	16189477	16189563	16183182	16183520	16203825	16205424
10134	"Ythdf3"	"Ythdf3"	chr3	+	16189477	16189563	16183921	16183946	16203825	16205424
10135	"Ythdf3"	"Ythdf3"	chr3	+	16189477	16189563	16183921	16183946	16203186	16203219
10136	"Ythdf3"	"Ythdf3"	chr3	+	16183921	16183946	16183182	16183520	16189477	16189563
10137	"Ythdf3"	"Ythdf3"	chr3	+	16183921	16183946	16183182	16183520	16203825	16205424
10138	"Rtcb"	"Rtcb"	chr10	-	85941898	85942018	85938636	85939119	85942487	85942598
10139	"Frmd4a"	"Frmd4a"	chr2	+	4605969	4606066	4603376	4604251	4610966	4614043
10140	"Frmd4a"	"Frmd4a"	chr2	+	4607998	4608070	4605969	4606066	4610966	4614043
10141	"Arl15"	"Arl15"	chr13	+	113934063	113934123	113922246	113922391	113967581	113967790
10142	"Lrrc39"	"Lrrc39"	chr3	+	116570837	116570974	116569998	116570155	116577418	116577564
10143	"Btn2a2"	"Btn2a2"	chr13	-	23480449	23480476	23477062	23478841	23480566	23480587
10144	"Adamts14"	"Adamts14"	chr10	-	61245925	61246116	61230417	61230501	61249603	61249760
10145	"Adamts14"	"Adamts14"	chr10	-	61204846	61204979	61202822	61203030	61205363	61205532
10146	"Ret"	"Ret"	chr6	-	118165909	118165980	118164722	118164860	118167895	118168018
10147	"Ctsl"	"Ctsl"	chr13	-	64366867	64367092	64366478	64366641	64367859	64368006
10148	"Polm"	"Polm"	chr11	-	5836193	5836374	5835700	5835799	5837560	5838016
10149	"Ick"	"Ick"	chr9	+	78135595	78135650	78131294	78131571	78139975	78140097
10150	"Sat1"	"Sat1"	chrX	-	155215120	155215230	155214032	155214134	155215600	155215684
10151	"Raver1-fdx1l"	"Raver1-fdx1l"	chr9	-	21090249	21090316	21086244	21086714	21091758	21092008
10152	"Tbk1"	"Tbk1"	chr10	-	121559846	121559938	121557201	121557303	121560240	121560299
10153	"Cpt1c"	"Cpt1c"	chr7	-	44965083	44965266	44963903	44964009	44965370	44965566
10154	"Cpt1c"	"Cpt1c"	chr7	-	44965370	44965566	44963903	44964009	44966625	44966710
10155	"Mapk14"	"Mapk14"	chr17	+	28692755	28692800	28691341	28691855	28713773	28713903
10156	"Disc1"	"Disc1"	chr8	+	125164992	125165181	125155007	125155110	125218096	125218157
10157	"Sel1l"	"Sel1l"	chr12	-	91833054	91833222	91831568	91831674	91841637	91841854
10158	"Sel1l"	"Sel1l"	chr12	-	91814618	91814693	91813831	91814004	91814973	91815139
10159	"Sel1l"	"Sel1l"	chr12	-	91818218	91818296	91817281	91817344	91820041	91820110
10160	"Sel1l"	"Sel1l"	chr12	-	91833204	91833222	91831568	91831674	91841637	91841854
10161	"Anpep"	"Anpep"	chr7	-	79840872	79841009	79839401	79839528	79841085	79841228
10162	"Spire1"	"Spire1"	chr18	-	67501067	67501241	67497176	67497314	67503430	67503573
10163	"Cul4a"	"Cul4a"	chr8	+	13106193	13106309	13105720	13105903	13115469	13115573
10164	"Mrpl23"	"Mrpl23"	chr7	+	142535004	142535127	142533116	142533194	142536069	142536152
10165	"Naca"	"Naca"	chr10	+	128046728	128046806	128046167	128046253	128047657	128047804
10166	"Naca"	"Naca"	chr10	+	128039170	128045086	128036488	128036560	128046167	128046253
10167	"Serpinb1c"	"Serpinb1c"	chr13	-	32884220	32884363	32883876	32884044	32886153	32886271
10168	"Serpinb1c"	"Serpinb1c"	chr13	-	32896930	32897106	32888871	32889009	32898113	32898140
10169	"Dclk2"	"Dclk2"	chr3	-	86830823	86830871	86824635	86824730	86831732	86831834
10170	"Dclk2"	"Dclk2"	chr3	-	86788621	86788634	86786149	86787412	86791994	86792111
10171	"Dclk2"	"Dclk2"	chr3	-	86793218	86793299	86791994	86792111	86793816	86793913
10172	"Glipr2"	"Glipr2"	chr4	+	43968571	43968675	43957701	43957773	43970499	43970577
10173	"Glipr2"	"Glipr2"	chr4	+	43968111	43968220	43957701	43957773	43968571	43968675
10174	"Adnp"	"Adnp"	chr2	-	168189281	168189394	168187566	168187659	168206573	168207062
10175	"Hdc"	"Hdc"	chr2	-	126616175	126616348	126607296	126607410	126618517	126618678
10176	"Hdc"	"Hdc"	chr2	-	126607296	126607410	126606359	126606482	126616175	126616348
10177	"Hdc"	"Hdc"	chr2	-	126604240	126604375	126603841	126603985	126606359	126606482
10178	"Tsc22d2"	"Tsc22d2"	chr3	+	58459330	58459382	58415688	58417613	58460007	58466787
10179	"Tsc22d2"	"Tsc22d2"	chr3	+	58428227	58428299	58415688	58417613	58459330	58459382
10180	"Cage1"	"Cage1"	chr13	-	38025282	38025803	38022412	38023468	38028102	38028190
10181	"Flii"	"Flii"	chr11	-	60719692	60719872	60719024	60719107	60720005	60720218
10182	"Dpm1"	"Dpm1"	chr2	-	168212959	168213028	168211365	168211480	168217680	168217776
10183	"Tpmt"	"Tpmt"	chr13	-	47035020	47035073	47032417	47032492	47035894	47036027
10184	"Psap"	"Psap"	chr10	+	60294532	60294730	60293348	60293474	60294964	60295108
10185	"Crhr2"	"Crhr2"	chr6	-	55103167	55103277	55102750	55102868	55104723	55104809
10186	"Crhr2"	"Crhr2"	chr6	-	55103167	55103274	55102750	55102868	55104723	55104809
10187	"Crhr2"	"Crhr2"	chr6	-	55092512	55092554	55090048	55091418	55092951	55093087
10188	"Asb1"	"Asb1"	chr1	+	91546927	91547230	91544155	91544297	91552053	91552439
10189	"Cnot11"	"Cnot11"	chr1	+	39538270	39538423	39537415	39537580	39539872	39540075
10190	"Olah"	"Olah"	chr2	-	3348240	3348379	3346796	3346896	3361624	3361755
10191	"Zfyve16"	"Zfyve16"	chr13	-	92516530	92516692	92513786	92513929	92519466	92519563
10192	"Eef1a1"	"Eef1a1"	chr9	-	78480240	78480420	78479851	78480148	78480510	78480688
10193	"Ndfip1"	"Ndfip1"	chr18	+	38460544	38460650	38456054	38456121	38464276	38464406
10194	"Ift81"	"Ift81"	chr5	-	122559696	122559768	122559154	122559240	122560658	122560745
10195	"Ift81"	"Ift81"	chr5	-	122610077	122610181	122609172	122609353	122610942	122611107
10196	"Dlg3"	"Dlg3"	chrX	+	100771306	100771360	100767721	100768428	100771614	100771665
10197	"Dlg3"	"Dlg3"	chrX	+	100811501	100811543	100809861	100809907	100812725	100812776
10198	"Dlg3"	"Dlg3"	chrX	+	100809861	100809907	100807179	100807255	100812725	100812776
10199	"Ap1m1"	"Ap1m1"	chr8	+	72253474	72253633	72253208	72253280	72255696	72255822
10200	"Ap1m1"	"Ap1m1"	chr8	+	72252834	72252977	72251742	72251869	72253208	72253280
10201	"Comt"	"Comt"	chr16	-	18424303	18424360	18411689	18411957	18426355	18426716
10202	"Comt"	"Comt"	chr16	-	18411126	18411320	18410682	18410814	18411689	18411957
10203	"Pfkfb2"	"Pfkfb2"	chr1	-	130697016	130698085	130689042	130691148	130698678	130698743
10204	"Pfkfb2"	"Pfkfb2"	chr1	-	130699187	130699250	130698678	130698743	130699980	130700110
10205	"Fhl3"	"Fhl3"	chr4	+	124707253	124707423	124705883	124706058	124707516	124707730
10206	"Foxp1"	"Foxp1"	chr6	-	98939718	98939788	98935273	98935440	98944618	98944720
10207	"Foxp1"	"Foxp1"	chr6	-	98941535	98941657	98939718	98939788	98944618	98944720
10208	"Map1lc3a"	"Map1lc3a"	chr2	+	155276957	155277013	155276363	155276646	155277097	155277204
10209	"Tmem143"	"Tmem143"	chr7	+	45908106	45908237	45906917	45907112	45909321	45909601
10210	"Shmt2"	"Shmt2"	chr10	-	127520337	127520417	127519970	127520171	127520917	127521115
10211	"Rchy1"	"Rchy1"	chr5	-	91957877	91957997	91957534	91957650	91962629	91963068
10212	"Rchy1"	"Rchy1"	chr5	-	91955534	91955613	91953213	91953258	91957534	91957650
10213	"Vps8"	"Vps8"	chr16	+	21447254	21447287	21444088	21444182	21448348	21448403
10214	"Vps8"	"Vps8"	chr16	+	21608167	21608221	21581532	21581698	21640678	21640759
10215	"Vps8"	"Vps8"	chr16	+	21461377	21461437	21461121	21461275	21463594	21463702
10216	"Vps8"	"Vps8"	chr16	+	21540018	21540108	21533062	21533161	21543267	21543314
10217	"Vps8"	"Vps8"	chr16	+	21511518	21511561	21506769	21506821	21517282	21517355
10218	"Cpsf4"	"Cpsf4"	chr5	+	145175556	145175652	145173306	145173459	145176110	145176204
10219	"Ptpn13"	"Ptpn13"	chr5	+	103540971	103541386	103536713	103536876	103550224	103550314
10220	"Ptpn13"	"Ptpn13"	chr5	+	103559870	103560033	103559136	103559222	103561931	103562146
10221	"Ptpn13"	"Ptpn13"	chr5	+	103594616	103594679	103593506	103593722	103597692	103598361
10222	"Ptpn13"	"Ptpn13"	chr5	+	103501366	103501912	103492222	103492310	103516327	103516423
10223	"Ptpn13"	"Ptpn13"	chr5	+	103541521	103541616	103540971	103541386	103550224	103550314
10224	"Ptpn13"	"Ptpn13"	chr5	+	103492222	103492310	103489607	103489793	103501366	103501912
10225	"Ptpn13"	"Ptpn13"	chr5	+	103578872	103578966	103575078	103575140	103579697	103579835
10226	"Ptpn13"	"Ptpn13"	chr5	+	103543407	103543464	103536713	103536876	103550224	103550314
10227	"Ptpn13"	"Ptpn13"	chr5	+	103543407	103543464	103541521	103541616	103550224	103550314
10228	"Chuk"	"Chuk"	chr19	-	44082585	44082695	44081945	44081995	44084416	44084478
10229	"Chuk"	"Chuk"	chr19	-	44086907	44087059	44084416	44084478	44087915	44088039
10230	"B3gntl1"	"B3gntl1"	chr11	-	121651608	121651673	121644526	121644592	121670869	121670969
10231	"Sidt2"	"Sidt2"	chr9	-	45945143	45945210	45944615	45944689	45945285	45945359
10232	"Sidt2"	"Sidt2"	chr9	-	45952613	45952659	45951950	45952052	45952748	45952913
10233	"Sidt2"	"Sidt2"	chr9	-	45947835	45947888	45946983	45947055	45948214	45948308
10234	"Sidt2"	"Sidt2"	chr9	-	45951759	45951843	45950032	45950132	45951950	45952052
10235	"Sidt2"	"Sidt2"	chr9	-	45946505	45946568	45945665	45945784	45946744	45946816
10236	"Sidt2"	"Sidt2"	chr9	-	45941300	45941411	45939406	45939520	45941876	45941982
10237	"Sidt2"	"Sidt2"	chr9	-	45948214	45948308	45946983	45947055	45949775	45949841
10238	"Cilp"	"Cilp"	chr9	+	65265812	65265850	65265179	65265223	65267041	65267192
10239	"Cilp"	"Cilp"	chr9	+	65267041	65267192	65265179	65265223	65269524	65269617
10240	"Pex16"	"Pex16"	chr2	+	92377429	92377563	92376626	92376703	92377690	92377791
10241	"Pex16"	"Pex16"	chr2	+	92378592	92378673	92377690	92377791	92378795	92378948
10242	"Sirt2"	"Sirt2"	chr7	+	28767631	28767678	28766751	28766867	28771810	28771859
10243	"Sirt2"	"Sirt2"	chr7	+	28778921	28778990	28777190	28777247	28782768	28782898
10244	"Naip2"	"Naip2"	chr13	-	100182904	100182956	100179348	100179468	100183756	100183838
10245	"Naip2"	"Naip2"	chr13	-	100166468	100166550	100162841	100162899	100178246	100178346
10246	"Naip2"	"Naip2"	chr13	-	100162841	100162899	100160120	100162364	100178246	100178346
10247	"Gpx4"	"Gpx4"	chr10	+	80054699	80054844	80054513	80054608	80054967	80055119
10248	"Hectd2"	"Hectd2"	chr19	+	36597076	36597186	36595208	36595254	36598886	36599035
10249	"Dcun1d1"	"Dcun1d1"	chr3	-	35916219	35916350	35897792	35897875	35919000	35919169
10250	"Dcun1d1"	"Dcun1d1"	chr3	-	35920970	35921187	35919000	35919169	35932784	35932966
10251	"Donson"	"Donson"	chr16	-	91681156	91681369	91679264	91680026	91682094	91682293
10252	"Lypd8"	"Lypd8"	chr11	+	58379644	58379709	58379031	58379098	58382284	58382387
10253	"Lypd8"	"Lypd8"	chr11	+	58382751	58382865	58382284	58382387	58384609	58384768
10254	"Lypd8"	"Lypd8"	chr11	+	58382284	58382387	58379031	58379098	58384609	58384768
10255	"Rps15a"	"Rps15a"	chr7	-	118109932	118110018	118104375	118109193	118114784	118114864
10256	"Prr15l"	"Prr15l"	chr11	+	96931510	96931553	96929323	96929509	96934514	96935647
10257	"Mknk1"	"Mknk1"	chr4	+	115876580	115876624	115875380	115875545	115877949	115879256
10258	"Mknk1"	"Mknk1"	chr4	+	115864538	115864612	115862976	115863056	115866461	115866566
10259	"Mknk1"	"Mknk1"	chr4	+	115845621	115845665	115839197	115839281	115848219	115848362
10260	"Mknk1"	"Mknk1"	chr4	+	115854901	115855007	115848219	115848362	115857031	115857133
10261	"Senp5"	"Senp5"	chr16	-	31977679	31977757	31968799	31968937	31983263	31983311
10262	"Senp5"	"Senp5"	chr16	-	31983767	31983873	31983492	31983631	31988939	31990465
10263	"Iqcb1"	"Iqcb1"	chr16	+	36858454	36858603	36856290	36856433	36867558	36867690
10264	"Iqcb1"	"Iqcb1"	chr16	+	36851184	36851294	36849626	36849736	36856290	36856433
10265	"Iqcb1"	"Iqcb1"	chr16	+	36843358	36843458	36839869	36839963	36847480	36847659
10266	"Iqcb1"	"Iqcb1"	chr16	+	36843358	36843458	36839869	36839963	36856290	36856433
10267	"Atat1"	"Atat1"	chr17	-	35904107	35904176	35901982	35902054	35904289	35904335
10268	"Atat1"	"Atat1"	chr17	-	35898256	35898299	35897597	35897915	35898387	35898467
10269	"Grk5"	"Grk5"	chr19	+	61046076	61046154	60987701	60987797	61068547	61068648
10270	"Grk5"	"Grk5"	chr19	+	61031751	61031864	60987701	60987797	61046076	61046154
10271	"Grk5"	"Grk5"	chr19	+	61079336	61079374	61076637	61076828	61080853	61080943
10272	"Grk5"	"Grk5"	chr19	+	61073388	61073529	61046076	61046154	61076637	61076828
10273	"Grk5"	"Grk5"	chr19	+	61072433	61072497	61046076	61046154	61073388	61073529
10274	"Minos1"	"Minos1"	chr4	-	139104989	139105099	139101813	139104012	139130921	139131113
10275	"Minos1"	"Minos1"	chr4	-	139105855	139105903	139104989	139105099	139130921	139131113
10276	"Rad50"	"Rad50"	chr11	-	53688094	53688277	53686149	53686307	53692112	53692319
10277	"Rad50"	"Rad50"	chr11	-	53654876	53655019	53652233	53652367	53655532	53655618
10278	"Rad50"	"Rad50"	chr11	-	53679389	53679516	53678864	53679058	53680032	53680222
10279	"Rad50"	"Rad50"	chr11	-	53692707	53692901	53692112	53692319	53694900	53695066
10280	"Rad50"	"Rad50"	chr11	-	53701956	53702108	53695282	53695411	53705984	53706068
10281	"Upk3a"	"Upk3a"	chr15	+	85021262	85021395	85020540	85020623	85022237	85022560
10282	"Ccne1"	"Ccne1"	chr7	-	38106278	38106347	38103045	38103194	38106595	38106683
10283	"Tbc1d32"	"Tbc1d32"	chr10	-	56173841	56173984	56170843	56170971	56177491	56177584
10284	"Rps6ka1"	"Rps6ka1"	chr4	-	133865024	133865113	133864005	133864070	133865360	133865398
10285	"Dnmt3l"	"Dnmt3l"	chr10	+	78056584	78056750	78055334	78055716	78056844	78056920
10286	"Dnmt3l"	"Dnmt3l"	chr10	+	78056411	78056750	78055334	78055716	78056844	78056920
10287	"Fam204a"	"Fam204a"	chr19	-	60220489	60220577	60220329	60220360	60221053	60221304
10288	"Trim25"	"Trim25"	chr11	+	89015532	89015631	89015166	89015190	89015718	89015817
10289	"Plgrkt"	"Plgrkt"	chr19	-	29351043	29351174	29350359	29350469	29358316	29358403
10290	"Plgrkt"	"Plgrkt"	chr19	-	29350359	29350469	29348676	29349005	29358316	29358403
10291	"Plgrkt"	"Plgrkt"	chr19	-	29360816	29360927	29358316	29358403	29361796	29361871
10292	"Tgm7"	"Tgm7"	chr2	-	121095854	121096015	121094003	121094137	121096270	121096597
10293	"Trio"	"Trio"	chr15	-	27733505	27733644	27730648	27733030	27735378	27735579
10294	"Nmt2"	"Nmt2"	chr2	+	3306982	3307032	3305396	3305439	3309466	3309611
10295	"Nmt2"	"Nmt2"	chr2	+	3306982	3307000	3305396	3305439	3309466	3309611
10296	"Nmt2"	"Nmt2"	chr2	+	3305396	3305439	3304811	3304947	3309466	3309611
10297	"Thsd7b"	"Thsd7b"	chr1	+	129595369	129596180	129430796	129430969	129613109	129613358
10298	"Csrnp3"	"Csrnp3"	chr2	+	66002302	66002562	65948958	65949129	66019439	66019736
10299	"Csrnp3"	"Csrnp3"	chr2	+	65860530	65860692	65845766	65845884	65877964	65878052
10300	"Efs"	"Efs"	chr14	-	54920902	54921181	54920504	54920645	54925437	54926788
10301	"Fgf13"	"Fgf13"	chrX	-	59250798	59250966	59131839	59131950	59567139	59567348
10302	"Eefsec"	"Eefsec"	chr6	-	88297576	88298236	88281548	88281705	88355482	88355647
10303	"Ikzf1"	"Ikzf1"	chr11	+	11707784	11707904	11700204	11700258	11754006	11754174
10304	"Ikzf1"	"Ikzf1"	chr11	+	11707784	11707904	11700204	11700258	11748310	11748571
10305	"Ikzf1"	"Ikzf1"	chr11	+	11761218	11761353	11754006	11754174	11768880	11772926
10306	"Ikzf1"	"Ikzf1"	chr11	+	11758194	11758317	11754006	11754174	11761218	11761353
10307	"Ikzf1"	"Ikzf1"	chr11	+	11748310	11748571	11700204	11700258	11754006	11754174
10308	"Ikzf1"	"Ikzf1"	chr11	+	11748310	11748571	11707784	11707904	11754006	11754174
10309	"Cstf2"	"Cstf2"	chrX	+	134061693	134061830	134060944	134061114	134062367	134062487
10310	"Commd9"	"Commd9"	chr2	+	101895134	101895260	101886261	101886319	101897039	101897179
10311	"Commd9"	"Commd9"	chr2	+	101897039	101897179	101886261	101886319	101898867	101898902
10312	"Ctcfl"	"Ctcfl"	chr2	-	173107708	173107858	173106031	173106192	173108182	173108303
10313	"4931429L15Rik"	"4931429L15Rik"	chr9	-	46306821	46306960	46305704	46305858	46308754	46308992
10314	"Galt"	"Galt"	chr4	+	41756681	41756811	41756512	41756561	41756938	41756995
10315	"Parp12"	"Parp12"	chr6	-	39091304	39091380	39090198	39090329	39093627	39093724
10316	"Osbpl6"	"Osbpl6"	chr2	+	76555889	76555982	76555013	76555117	76560185	76560260
10317	"Osbpl6"	"Osbpl6"	chr2	+	76555889	76555982	76555013	76555117	76564783	76564949
10318	"Osbpl6"	"Osbpl6"	chr2	+	76513916	76514156	76499256	76499422	76523888	76524144
10319	"Osbpl6"	"Osbpl6"	chr2	+	76560185	76560260	76555889	76555982	76564783	76564949
10320	"Osbpl6"	"Osbpl6"	chr2	+	76560185	76560260	76555013	76555117	76564783	76564949
10321	"Osbpl6"	"Osbpl6"	chr2	+	76569019	76569043	76568108	76568242	76577011	76577119
10322	"4930570G19Rik"	"4930570G19Rik"	chr3	-	156551854	156551943	156548414	156551237	156561475	156561687
10323	"Rsbn1l"	"Rsbn1l"	chr5	-	20905779	20905922	20902287	20902455	20908106	20908244
10324	"Usp40"	"Usp40"	chr1	-	87974076	87974134	87968395	87968449	87975807	87975931
10325	"Zgrf1"	"Zgrf1"	chr3	+	127581445	127581569	127573139	127573325	127583583	127584170
10326	"Zgrf1"	"Zgrf1"	chr3	+	127584655	127584794	127583583	127584170	127586018	127586203
10327	"Syngap1"	"Syngap1"	chr17	+	26961068	26961110	26960342	26960521	26961435	26962498
10328	"Cdhr5"	"Cdhr5"	chr7	-	141272262	141272376	141269856	141270017	141272513	141272714
10329	"Cdhr5"	"Cdhr5"	chr7	-	141272100	141272185	141269856	141270017	141272262	141272376
10330	"Cdhr5"	"Cdhr5"	chr7	-	141271516	141272002	141269856	141270017	141272100	141272185
10331	"Cdhr5"	"Cdhr5"	chr7	-	141273687	141273858	141273014	141273105	141273946	141274057
10332	"Kcnj15"	"Kcnj15"	chr16	+	95291810	95291896	95258201	95258374	95295590	95300258
10333	"Kcnj15"	"Kcnj15"	chr16	+	95291810	95291896	95258246	95258451	95295590	95300258
10334	"Kcnj15"	"Kcnj15"	chr16	+	95258852	95258956	95258201	95258374	95291810	95291908
10335	"Kcnj15"	"Kcnj15"	chr16	+	95258852	95258956	95258350	95258451	95291810	95291908
10336	"Kcnj15"	"Kcnj15"	chr16	+	95287402	95287570	95258852	95258956	95291810	95291896
10337	"Kcnj15"	"Kcnj15"	chr16	+	95291810	95291908	95258201	95258374	95295590	95300258
10338	"Kcnj15"	"Kcnj15"	chr16	+	95291810	95291908	95258350	95258451	95295590	95300258
10339	"Npat"	"Npat"	chr9	+	53551597	53551638	53550037	53550110	53552249	53552474
10340	"Islr2"	"Islr2"	chr9	-	58200271	58200443	58196296	58199983	58201279	58201715
10341	"Islr2"	"Islr2"	chr9	-	58200271	58200461	58196296	58199983	58201279	58201372
10342	"Cftr"	"Cftr"	chr6	+	18299682	18299934	18285546	18285647	18305831	18305987
10343	"9430008C03Rik"	"9430008C03Rik"	chr2	-	158357197	158357263	158353699	158356041	158359181	158359432
10344	"9430008C03Rik"	"9430008C03Rik"	chr2	-	158359181	158359331	158357197	158357263	158360463	158360599
10345	"Wibg"	"Wibg"	chr10	+	128750282	128750337	128748454	128748566	128765146	128765240
10346	"Afg3l2"	"Afg3l2"	chr18	-	67414077	67414193	67409397	67409598	67415498	67415609
10347	"Afg3l2"	"Afg3l2"	chr18	-	67428980	67429254	67425888	67426026	67431653	67431778
10348	"Klhdc10"	"Klhdc10"	chr6	+	30427708	30427795	30401908	30402150	30439643	30439865
10349	"Klhdc10"	"Klhdc10"	chr6	+	30441776	30441931	30439643	30439865	30444426	30444575
10350	"Src"	"Src"	chr2	+	157458842	157458860	157458533	157458633	157462709	157462808
10351	"Snf8"	"Snf8"	chr11	+	96043403	96043476	96041624	96041729	96045160	96045302
10352	"Sarnp"	"Sarnp"	chr10	+	128848236	128848310	128846531	128846583	128848760	128848789
10353	"Sarnp"	"Sarnp"	chr10	+	128838443	128838490	128833311	128833411	128839801	128839869
